n,eps_cinf,eps_hann,eps_std
377,3.6613027838829077940e-23,5.158411374239267e-08,3.276843177806572e-02
378,3.4331063095697481531e-23,5.124361960850668e-08,3.272495671322868e-02
379,3.2865876799052757491e-23,5.090626369243550e-08,3.268165342349631e-02
380,3.1978190135668309804e-23,5.057200890378326e-08,3.263852077747986e-02
381,3.1546673615312990658e-23,5.024081868661153e-08,3.259555765419150e-02
382,3.1349083501514704215e-23,4.991265701021123e-08,3.255276294292173e-02
383,3.1312979904628539976e-23,4.958748836036443e-08,3.251013554311846e-02
384,3.1289019942993711984e-23,4.926527773041795e-08,3.246767436426799e-02
385,3.1255715681521825562e-23,4.894599061278985e-08,3.242537832577756e-02
386,3.1130302556063011452e-23,4.862959299084584e-08,3.238324635685959e-02
387,3.0918980947498817740e-23,4.831605133042826e-08,3.234127739641761e-02
388,3.0583722932599804366e-23,4.800533257178164e-08,3.229947039293380e-02
389,3.0139892422575534833e-23,4.769740412163439e-08,3.225782430435809e-02
390,2.9577039163442027852e-23,4.739223384553115e-08,3.221633809799884e-02
391,2.8910048590450973302e-23,4.708979006013151e-08,3.217501075041507e-02
392,2.8145112307936915284e-23,4.679004152586503e-08,3.213384124731019e-02
393,2.7292695581662714613e-23,4.649295743954758e-08,3.209282858342723e-02
394,2.6368834312141836631e-23,4.619850742708150e-08,3.205197176244554e-02
395,2.5378538954409411494e-23,4.590666153654923e-08,3.201126979687886e-02
396,2.4343352105396253669e-23,4.561739023122869e-08,3.197072170797493e-02
397,2.3263129446517631440e-23,4.533066438285991e-08,3.193032652561641e-02
398,2.2162061988331002050e-23,4.504645526497252e-08,3.189008328822313e-02
399,2.1035694666202993453e-23,4.476473454629447e-08,3.184999104265580e-02
400,1.9908943445648613525e-23,4.448547428442716e-08,3.181004884412098e-02
401,1.8774047378836943296e-23,4.420864691949727e-08,3.177025575607734e-02
402,1.7655347885845803845e-23,4.393422526793325e-08,3.173061085014325e-02
403,1.6542763235357462810e-23,4.366218251655537e-08,3.169111320600557e-02
404,1.5459196620950201688e-23,4.339249221650906e-08,3.165176191132976e-02
405,1.4393130919244558303e-23,4.312512827738689e-08,3.161255606167115e-02
406,1.3365481542414306255e-23,4.286006496174317e-08,3.157349476038745e-02
407,1.2364052472808686249e-23,4.259727687922586e-08,3.153457711855238e-02
408,1.1407452263096015867e-23,4.233673898108715e-08,3.149580225487059e-02
409,1.0483430479522766056e-23,4.207842655483462e-08,3.145716929559358e-02
410,9.6081399889028670702e-24,4.182231521889765e-08,3.141867737443683e-02
411,8.7697789451189282778e-24,4.156838091743262e-08,3.138032563249806e-02
412,7.9820214272378539053e-24,4.131659991504251e-08,3.134211321817650e-02
413,7.2339137363942986432e-24,4.106694879187716e-08,3.130403928709331e-02
414,6.5367207565093825979e-24,4.081940443873591e-08,3.126610300201302e-02
415,5.8806554766221942394e-24,4.057394405207970e-08,3.122830353276603e-02
416,5.2747117090873494876e-24,4.033054512928978e-08,3.119064005617213e-02
417,4.7105310302318992800e-24,4.008918546406987e-08,3.115311175596501e-02
418,4.1950240005246077337e-24,3.984984314182933e-08,3.111571782271779e-02
419,3.7214856132400777169e-24,3.961249653504167e-08,3.107845745376954e-02
420,3.2949556756702923830e-24,3.937712429889253e-08,3.104132985315270e-02
421,2.9105589476486172619e-24,3.914370536704576e-08,3.100433423152152e-02
422,2.5716300342971858651e-24,3.891221894715222e-08,3.096746980608139e-02
423,2.2751266591433822190e-24,3.868264451675066e-08,3.093073580051914e-02
424,2.0225779667557409971e-24,3.845496181908916e-08,3.089413144493415e-02
425,1.8122248057875957050e-24,3.822915085908513e-08,3.085765597577043e-02
426,1.6430348203684708475e-24,3.800519189943053e-08,3.082130863574961e-02
427,1.5130311948794207806e-24,3.778306545657370e-08,3.078508867380465e-02
428,1.4174849543466752859e-24,3.756275229693479e-08,3.074899534501456e-02
429,1.3528182535708218552e-24,3.734423343306788e-08,3.071302791053987e-02
430,1.3112391710770677003e-24,3.712749011992089e-08,3.067718563755896e-02
431,1.2885121420704619550e-24,3.691250385131074e-08,3.064146779920515e-02
432,1.2767858770139269990e-24,3.669925635625908e-08,3.060587367450469e-02
433,1.2731245306692336593e-24,3.648772959538926e-08,3.057040254831542e-02
434,1.2717891053954423295e-24,3.627790575759279e-08,3.053505371126633e-02
435,1.2715950344104749562e-24,3.606976725656825e-08,3.049982645969775e-02
436,1.2690809115812642211e-24,3.586329672748211e-08,3.046472009560243e-02
437,1.2641982506667070286e-24,3.565847702371384e-08,3.042973392656726e-02
438,1.2551478496957711197e-24,3.545529121352219e-08,3.039486726571579e-02
439,1.2423693252966161981e-24,3.525372257699656e-08,3.036011943165141e-02
440,1.2251390680526189208e-24,3.505375460283505e-08,3.032548974840129e-02
441,1.2039932643522639771e-24,3.485537098524748e-08,3.029097754536100e-02
442,1.1788823806974496881e-24,3.465855562113139e-08,3.025658215723982e-02
443,1.1502520262490187311e-24,3.446329260696128e-08,3.022230292400674e-02
444,1.1184698755582413380e-24,3.426956623578811e-08,3.018813919083712e-02
445,1.0838204782370530027e-24,3.407736099450886e-08,3.015409030805996e-02
446,1.0469228551406469286e-24,3.388666156107961e-08,3.012015563110597e-02
447,1.0078889698120132817e-24,3.369745280160642e-08,3.008633452045606e-02
448,9.6747892181930055389e-25,3.350971976761820e-08,3.005262634159070e-02
449,9.2564798624880748329e-25,3.332344769351241e-08,3.001903046493970e-02
450,8.8322208000719866811e-25,3.313862199390884e-08,2.998554626583269e-02
451,8.4002684954463848843e-25,3.295522826093803e-08,2.995217312445028e-02
452,7.9690190167807054484e-25,3.277325226177337e-08,2.991891042577564e-02
453,7.5357328265972673638e-25,3.259267993614703e-08,2.988575755954682e-02
454,7.1085819175861209695e-25,3.241349739382879e-08,2.985271392020959e-02
455,6.6841205314506221032e-25,3.223569091207443e-08,2.981977890687080e-02
456,6.2700509809237690281e-25,3.205924693359849e-08,2.978695192325244e-02
457,5.8624821108843867441e-25,3.188415206403272e-08,2.975423237764610e-02
458,5.4684861729973822488e-25,3.171039306938034e-08,2.972161968286810e-02
459,5.0839515170075611410e-25,3.153795687408793e-08,2.968911325621503e-02
460,4.7152238489293555227e-25,3.136683055866023e-08,2.965671251941999e-02
461,4.3581592152879742872e-25,3.119700135749959e-08,2.962441689860917e-02
462,4.0183284817701295800e-25,3.102845665675081e-08,2.959222582425909e-02
463,3.6917094807132710149e-25,3.086118399219031e-08,2.956013873115428e-02
464,3.3830862903340415104e-25,3.069517104702971e-08,2.952815505834547e-02
465,3.0886830659780957241e-25,3.053040564987870e-08,2.949627424910828e-02
466,2.8125125358910031688e-25,3.036687577290489e-08,2.946449575090240e-02
467,2.5511459110097554842e-25,3.020456952969954e-08,2.943281901533128e-02
468,2.3078606979598538904e-25,3.004347517322334e-08,2.940124349810218e-02
469,2.0796585092691226076e-25,2.988358109402994e-08,2.936976865898687e-02
470,1.8691333359502244678e-25,2.972487581833453e-08,2.933839396178264e-02
471,1.6737890829515138782e-25,2.956734800609659e-08,2.930711887427382e-02
472,1.4955980508656440873e-25,2.941098644920603e-08,2.927594286819374e-02
473,1.3326280760682281490e-25,2.925578006969020e-08,2.924486541918716e-02
474,1.1862892921873539309e-25,2.910171791790193e-08,2.921388600677313e-02
475,1.0552474844384951963e-25,2.894878917076836e-08,2.918300411430820e-02
476,9.4036971310822652462e-26,2.879698313011402e-08,2.915221922895019e-02
477,8.4085789355766524456e-26,2.864628922088608e-08,2.912153084162227e-02
478,7.5692306020469389990e-26,2.849669698953475e-08,2.909093844697750e-02
479,6.8801005433856126997e-26,2.834819610221014e-08,2.906044154336378e-02
480,6.3334815662770631906e-26,2.820077634357028e-08,2.903003963278918e-02
481,5.9209667330704767818e-26,2.805442761486280e-08,2.899973222088766e-02
482,5.6225019837295424530e-26,2.790913993223869e-08,2.896951881688527e-02
483,5.4244750720884069259e-26,2.776490342547715e-08,2.893939893356657e-02
484,5.2992039395669490655e-26,2.762170833619866e-08,2.890937208724158e-02
485,5.2327137130113317007e-26,2.747954501661874e-08,2.887943779771306e-02
486,5.1993189898214995685e-26,2.733840392795359e-08,2.884959558824412e-02
487,5.1900291552699223247e-26,2.719827563900076e-08,2.881984498552623e-02
488,5.1864454891398793971e-26,2.705915082466756e-08,2.879018551964764e-02
489,5.1850724447596241217e-26,2.692102026456056e-08,2.876061672406203e-02
490,5.1746678776660232229e-26,2.678387484166243e-08,2.873113813555762e-02
491,5.1552030171044171220e-26,2.664770554094528e-08,2.870174929422661e-02
492,5.1206582256502722073e-26,2.651250344796141e-08,2.867244974343491e-02
493,5.0725333647900786205e-26,2.637825974754441e-08,2.864323902979227e-02
494,5.0082665011940423639e-26,2.624496572258402e-08,2.861411670312271e-02
495,4.9296966589498422534e-26,2.611261275267631e-08,2.858508231643524e-02
496,4.8364898180274827096e-26,2.598119231285207e-08,2.855613542589503e-02
497,4.7302283282860308502e-26,2.585069597227876e-08,2.852727559079474e-02
498,4.6119989120010153915e-26,2.572111539318825e-08,2.849850237352628e-02
499,4.4828830862601514610e-26,2.559244232958964e-08,2.846981533955285e-02
500,4.3448550354717819059e-26,2.546466862595414e-08,2.844121405738127e-02
501,4.1984377369894091003e-26,2.533778621618155e-08,2.841269809853463e-02
502,4.0461313016954794149e-26,2.521178712246429e-08,2.838426703752524e-02
503,3.8879345100859233225e-26,2.508666345418253e-08,2.835592045182788e-02
504,3.7266220521163171361e-26,2.496240740649893e-08,2.832765792185330e-02
505,3.5617440154538443220e-26,2.483901125948848e-08,2.829947903092210e-02
506,3.3961720513290566062e-26,2.471646737712658e-08,2.827138336523880e-02
507,3.2290973900701045932e-26,2.459476820600691e-08,2.824337051386622e-02
508,3.0633625745804056288e-26,2.447390627445086e-08,2.821544006870019e-02
509,2.8978902647822870549e-26,2.435387419138583e-08,2.818759162444445e-02
510,2.7354052365331307020e-26,2.423466464529967e-08,2.815982477858587e-02
511,2.5746454210266925908e-26,2.411627040321981e-08,2.813213913136995e-02
512,2.4181570780769301887e-26,2.399868430988326e-08,2.810453428577652e-02
513,2.2645677232513407496e-26,2.388189928663821e-08,2.807700984749581e-02
514,2.1162055439097076172e-26,2.376590833030538e-08,2.804956542490461e-02
515,1.9716514563125609068e-26,2.365070451245726e-08,2.802220062904287e-02
516,1.8329922587242669378e-26,2.353628097841152e-08,2.799491507359043e-02
517,1.6988158133945322731e-26,2.342263094630433e-08,2.796770837484401e-02
518,1.5709566916664545181e-26,2.330974770622305e-08,2.794058015169451e-02
519,1.4480538942300025162e-26,2.319762461921358e-08,2.791353002560447e-02
520,1.3316885103498815583e-26,2.308625511647145e-08,2.788655762058579e-02
521,1.2205868604576961049e-26,2.297563269841353e-08,2.785966256317776e-02
522,1.1160826565387892584e-26,2.286575093383107e-08,2.783284448242519e-02
523,1.0170193273537047034e-26,2.275660345909910e-08,2.780610300985689e-02
524,9.2449498967528487717e-27,2.264818397724232e-08,2.777943777946431e-02
525,8.3749533735085060956e-27,2.254048625715163e-08,2.775284842768042e-02
526,7.5689901499788380167e-27,2.243350413282399e-08,2.772633459335879e-02
527,6.8185605379279000030e-27,2.232723150252730e-08,2.769989591775297e-02
528,6.1304452546608388656e-27,2.222166232791264e-08,2.767353204449596e-02
529,5.4979788480183190138e-27,2.211679063338778e-08,2.764724261958000e-02
530,4.9261165763275807402e-27,2.201261050531095e-08,2.762102729133649e-02
531,4.4101372724143079451e-27,2.190911609113271e-08,2.759488571041621e-02
532,3.9532355969781061985e-27,2.180630159877187e-08,2.756881752976964e-02
533,3.5524775177263073882e-27,2.170416129583276e-08,2.754282240462755e-02
534,3.2089956494454499838e-27,2.160268950886840e-08,2.751689999248181e-02
535,2.9208409058552682923e-27,2.150188062265518e-08,2.749104995306630e-02
536,2.6861443693246898039e-27,2.140172907953136e-08,2.746527194833812e-02
537,2.5023516302164873998e-27,2.130222937869764e-08,2.743956564245892e-02
538,2.3635755201882981339e-27,2.120337607552298e-08,2.741393070177651e-02
539,2.2655054654004985627e-27,2.110516378082978e-08,2.738836679480651e-02
540,2.1990317209696458654e-27,2.100758716023399e-08,2.736287359221436e-02
541,2.1590789586180366963e-27,2.091064093350352e-08,2.733745076679737e-02
542,2.1361984769235978302e-27,2.081431987393570e-08,2.731209799346704e-02
543,2.1265030555375350450e-27,2.071861880765750e-08,2.728681494923153e-02
544,2.1225384508093850389e-27,2.062353261308036e-08,2.726160131317828e-02
545,2.1223289228866257371e-27,2.052905622022310e-08,2.723645676645687e-02
546,2.1209209572736834310e-27,2.043518461014043e-08,2.721138099226200e-02
547,2.1178139369209259460e-27,2.034191281429997e-08,2.718637367581665e-02
548,2.1100843104381117564e-27,2.024923591385946e-08,2.716143450435542e-02
549,2.0980312195071862066e-27,2.015714903925970e-08,2.713656316710804e-02
550,2.0801516134300232095e-27,2.006564736955073e-08,2.711175935528303e-02
551,2.0570483313930960586e-27,1.997472613181321e-08,2.708702276205153e-02
552,2.0281654107306676471e-27,1.988438060066711e-08,2.706235308253130e-02
553,1.9941253725186163400e-27,1.979460609765236e-08,2.703775001377086e-02
554,1.9549952305518135247e-27,1.970539799067690e-08,2.701321325473383e-02
555,1.9112784551563827370e-27,1.961675169354105e-08,2.698874250628334e-02
556,1.8634478392483542556e-27,1.952866266529705e-08,2.696433747116670e-02
557,1.8118334225469948613e-27,1.944112640977283e-08,2.693999785400014e-02
558,1.7571659761897768004e-27,1.935413847509999e-08,2.691572336125374e-02
559,1.6995930649596321967e-27,1.926769445312154e-08,2.689151370123650e-02
560,1.6400003594476309789e-27,1.918178997891853e-08,2.686736858408156e-02
561,1.5783667850770065874e-27,1.909642073033294e-08,2.684328772173155e-02
562,1.5156594631951341529e-27,1.901158242744408e-08,2.681927082792410e-02
563,1.4517129518647069288e-27,1.892727083206104e-08,2.679531761817748e-02
564,1.3875227931662274518e-27,1.884348174726621e-08,2.677142780977639e-02
565,1.3228071026512153313e-27,1.876021101698206e-08,2.674760112175788e-02
566,1.2585514454795153719e-27,1.867745452544139e-08,2.672383727489745e-02
567,1.1943854373692403456e-27,1.859520819671140e-08,2.670013599169515e-02
568,1.1312571060563684701e-27,1.851346799431169e-08,2.667649699636203e-02
569,1.0687336519155288260e-27,1.843222992073399e-08,2.665292001480650e-02
570,1.0077062305240174114e-27,1.835149001700983e-08,2.662940477462099e-02
571,9.4770297194054099858e-28,1.827124436224200e-08,2.660595100506864e-02
572,8.8954516992595869509e-28,1.819148907313347e-08,2.658255843707017e-02
573,8.3274217935262755848e-28,1.811222030363442e-08,2.655922680319081e-02
574,7.7803738016354931000e-28,1.803343424449754e-08,2.653595583762749e-02
575,7.2493861987007020211e-28,1.795512712301185e-08,2.651274527619595e-02
576,6.7410716734672054759e-28,1.787729520229573e-08,2.648959485631818e-02
577,6.2506382490289196681e-28,1.779993478095680e-08,2.646650431700985e-02
578,5.7838656218251240903e-28,1.772304219293627e-08,2.644347339886790e-02
579,5.3362113895312692884e-28,1.764661380687975e-08,2.642050184405821e-02
580,4.9126338616600450229e-28,1.757064602585391e-08,2.639758939630352e-02
581,4.5089399385079706501e-28,1.749513528695078e-08,2.637473580087123e-02
582,4.1292965435668172570e-28,1.742007806085399e-08,2.635194080456156e-02
583,3.7699441422813791276e-28,1.734547085150568e-08,2.632920415569567e-02
584,3.4343027158956062793e-28,1.727131019573156e-08,2.630652560410394e-02
585,3.1191198854988864589e-28,1.719759266287033e-08,2.628390490111433e-02
586,2.8271238517701047940e-28,1.712431485442129e-08,2.626134179954093e-02
587,2.5556351870938012523e-28,1.705147340368993e-08,2.623883605367252e-02
588,2.3067498448076125314e-28,1.697906497546004e-08,2.621638741926128e-02
589,2.0784144693327657047e-28,1.690708626559891e-08,2.619399565351160e-02
590,1.8721395726262319195e-28,1.683553400074065e-08,2.617166051506905e-02
591,1.6865106171566901383e-28,1.676440493796969e-08,2.614938176400932e-02
592,1.5224413122912376845e-28,1.669369586435458e-08,2.612715916182742e-02
593,1.3790523847382184383e-28,1.662340359672913e-08,2.610499247142685e-02
594,1.2565042809203772196e-28,1.655352498151248e-08,2.608288145710895e-02
595,1.1541183872530868314e-28,1.648405689420991e-08,2.606082588456230e-02
596,1.0709556814816225089e-28,1.641499623903314e-08,2.603882552085230e-02
597,1.0060087868615525486e-28,1.634633994870766e-08,2.601688013441070e-02
598,9.5698188391151440830e-29,1.627808498414785e-08,2.599498949502540e-02
599,9.2228005742364861243e-29,1.621022833409943e-08,2.597315337383017e-02
600,8.9864469484864333454e-29,1.614276701492913e-08,2.595137154329464e-02
601,8.8430785708655772951e-29,1.607569807030238e-08,2.592964377721423e-02
602,8.7599702554772379853e-29,1.600901857081729e-08,2.590796985070024e-02
